[29, 33, 22, 34], 0.7433628318584071
[1, 1, 1, 1], 0.74235807860262
[31, 20, 23, 25], 0.7400881057268722
[5, 6, 6, 5], 0.7392996108949417
[22, 32, 26, 24], 0.7391304347826086
[3, 4, 4, 4], 0.7368421052631579
[0, 0, 0, 0], 0.7359307359307359
[28, 27, 27, 29], 0.7322834645669292
[19, 17, 19, 12], 0.728110599078341
[2, 2, 2, 2], 0.7257383966244726
[32, 34, 25, 31], 0.7241379310344828
[25, 26, 33, 20], 0.7214611872146118
[34, 30, 31, 33], 0.7172995780590717
[24, 25, 24, 30], 0.7076923076923077
[6, 5, 5, 6], 0.7074235807860262
[10, 13, 16, 15], 0.7069767441860465
[8, 8, 8, 8], 0.7044534412955465
[17, 12, 18, 13], 0.7
[26, 29, 20, 23], 0.6972477064220184
[14, 11, 10, 14], 0.696078431372549
[16, 19, 11, 10], 0.696078431372549
[15, 16, 12, 18], 0.6888888888888889
[20, 28, 30, 26], 0.6836363636363636
[33, 21, 28, 22], 0.6829268292682927
[12, 14, 15, 19], 0.6829268292682927
[27, 23, 29, 32], 0.6829268292682927
[13, 10, 14, 17], 0.6759259259259259
[9, 9, 9, 9], 0.673469387755102
[21, 22, 21, 28], 0.6732673267326733
[11, 18, 17, 16], 0.672645739910314
[4, 3, 3, 3], 0.6701030927835051
[30, 31, 34, 21], 0.6635071090047393
[18, 15, 13, 11], 0.6382978723404256
[23, 24, 32, 27], 0.6
[7, 7, 7, 7], 0.5683060109289617
