[6, 10, 18, 7], 0.7144217039504998
[3, 3, 3, 3], 0.7118228468869283
[2, 2, 2, 2], 0.7092731829573935
[1, 1, 1, 1], 0.7049926248156204
[4, 4, 4, 4], 0.7023133782386034
[0, 0, 0, 0], 0.6997297567811029
[14, 6, 8, 6], 0.6909123153707786
[9, 13, 16, 5], 0.6836634781953754
[13, 17, 19, 14], 0.6587812889918769
[19, 11, 9, 13], 0.6578099838969405
[15, 16, 7, 12], 0.6472663139329806
[18, 5, 6, 9], 0.6249906247656192
[7, 12, 11, 15], 0.5402820738386447
[8, 9, 17, 17], 0.41360068097985436
[17, 8, 15, 18], 0.3551783129359126
[16, 14, 5, 16], 0.35275080906148865
[12, 18, 12, 8], 0.34434915063412697
[5, 7, 14, 10], 0.34434915063412697
[11, 19, 10, 19], 0.34201868666929863
[10, 15, 13, 11], 0.3333333333333333
