[7, 6, 6, 7], 0.6843608306821314
[0, 0, 0, 0], 0.67499187479687
[6, 7, 7, 6], 0.6743405395926751
[8, 8, 8, 8], 0.672040162466258
[9, 9, 9, 9], 0.66996699669967
[4, 4, 4, 4], 0.66996699669967
[5, 5, 5, 5], 0.6694711538461539
[3, 3, 3, 3], 0.6688077077478924
[1, 1, 1, 1], 0.6678743961352657
[2, 2, 2, 2], 0.6659580929243851
[11, 12, 14, 13], 0.6625620105260508
[15, 10, 15, 16], 0.6338925248877856
[17, 18, 18, 15], 0.63
[18, 14, 17, 10], 0.6157688465380773
[14, 19, 19, 14], 0.6050032916392363
[13, 13, 13, 11], 0.5998399359743898
[16, 16, 11, 18], 0.5939451568965075
[19, 17, 12, 19], 0.5849066039858968
[12, 15, 16, 17], 0.5755517826825127
[10, 11, 10, 12], 0.5551215277777778
