[[73 27]
 [26 74]]
[[74 26]
 [30 70]]
[[66 34]
 [23 77]]
[[80 20]
 [37 63]]
[[72 28]
 [31 69]]
[[68 32]
 [27 73]]
[[68 32]
 [32 68]]
[[85 15]
 [48 52]]
[[85 15]
 [48 52]]
[[80 20]
 [44 56]]
[[71 29]
 [36 64]]
[[64 36]
 [29 71]]
[[72 28]
 [37 63]]
[[76 24]
 [41 59]]
[[76 24]
 [43 57]]
[[74 26]
 [43 57]]
[[79 21]
 [49 51]]
[[80 20]
 [51 49]]
[[86 14]
 [56 44]]
[[84 16]
 [55 45]]
[[76 24]
 [49 51]]
[[79 21]
 [52 48]]
[[74 26]
 [49 51]]
[[72 28]
 [49 51]]
[[88 12]
 [64 36]]
