[4, 4, 4, 4], 0.7470817120622568
[2, 2, 2, 2], 0.7445887445887446
[8, 8, 7, 8], 0.7431192660550459
[7, 7, 8, 7], 0.7426160337552743
[6, 6, 6, 6], 0.7398373983739838
[18, 11, 13, 17], 0.7389558232931727
[9, 9, 9, 9], 0.7359307359307359
[3, 3, 3, 3], 0.7348837209302326
[5, 5, 5, 5], 0.7346938775510204
[0, 0, 0, 0], 0.7330677290836654
[1, 1, 1, 1], 0.7327586206896551
[14, 18, 12, 19], 0.7186147186147186
[19, 17, 15, 15], 0.7124463519313304
[15, 10, 17, 13], 0.6995515695067265
[17, 13, 19, 10], 0.6831275720164609
[10, 14, 11, 16], 0.6711409395973155
[11, 12, 18, 18], 0.6666666666666666
[16, 19, 14, 11], 0.6494845360824743
[13, 15, 10, 12], 0.6341463414634146
[12, 16, 16, 14], 0.5868263473053892
