[3, 3, 3, 3], 0.67499187479687
[18, 16, 18, 14], 0.6688077077478924
[5, 5, 5, 5], 0.6678743961352657
[7, 7, 7, 7], 0.6659580929243851
[10, 13, 12, 18], 0.6631049654305469
[8, 8, 8, 8], 0.6625620105260508
[19, 14, 10, 10], 0.66
[13, 17, 19, 19], 0.6549913747843696
[9, 9, 9, 9], 0.6549223575304444
[2, 2, 2, 2], 0.6532027743778049
[1, 1, 1, 1], 0.6524892347208582
[4, 4, 4, 4], 0.6518580186180276
[6, 6, 6, 6], 0.6449911247781195
[0, 0, 0, 0], 0.6439833180754755
[17, 15, 13, 11], 0.6395839769333744
[14, 18, 17, 12], 0.6147592245153221
[11, 12, 16, 15], 0.6101769796512384
[16, 19, 11, 16], 0.5885186672019269
[15, 11, 15, 13], 0.5805626598465473
[12, 10, 14, 17], 0.3333333333333333
