[5, 3, 4, 4], 0.9283387622149837
[1, 1, 1, 1], 0.9283387622149837
[10, 16, 18, 17], 0.9250814332247557
[2, 2, 2, 2], 0.9169381107491856
[4, 5, 5, 5], 0.9169381107491856
[7, 8, 7, 6], 0.9153094462540716
[9, 9, 9, 9], 0.9153094462540716
[13, 13, 10, 15], 0.9153094462540716
[6, 7, 8, 8], 0.9153094462540716
[3, 4, 3, 3], 0.9120521172638436
[8, 6, 6, 7], 0.9071661237785016
[0, 0, 0, 0], 0.9071661237785016
[11, 14, 19, 11], 0.9022801302931596
[16, 19, 16, 19], 0.8859934853420195
[18, 15, 11, 12], 0.8452768729641694
[19, 11, 13, 13], 0.8452768729641694
[17, 18, 12, 18], 0.8452768729641694
[14, 17, 15, 10], 0.8127035830618893
[15, 12, 14, 16], 0.7785016286644951
[12, 10, 17, 14], 0.6319218241042345
