[0, 0, 0, 0], 0.9283387622149837
[13, 9, 17, 8], 0.9234527687296417
[4, 4, 3, 4], 0.9120521172638436
[3, 3, 4, 3], 0.9120521172638436
[1, 2, 2, 2], 0.9087947882736156
[2, 1, 1, 1], 0.9087947882736156
[5, 5, 19, 10], 0.8892508143322475
[8, 12, 10, 19], 0.8811074918566775
[14, 11, 11, 16], 0.8501628664495114
[15, 15, 8, 5], 0.8452768729641694
[17, 7, 7, 12], 0.8452768729641694
[6, 14, 14, 17], 0.8452768729641694
[18, 18, 16, 6], 0.8355048859934854
[11, 19, 15, 9], 0.8355048859934854
[9, 16, 13, 7], 0.8306188925081434
[19, 17, 12, 14], 0.7882736156351792
[10, 10, 5, 15], 0.7703583061889251
[7, 6, 18, 11], 0.6840390879478827
[12, 8, 6, 13], 0.5960912052117264
[16, 13, 9, 18], 0.17263843648208468
