[3, 3, 2, 3], 0.9267100977198697
[1, 1, 1, 1], 0.9234527687296417
[13, 14, 18, 4], 0.9185667752442996
[0, 0, 0, 0], 0.9169381107491856
[16, 16, 5, 10], 0.9120521172638436
[15, 15, 11, 16], 0.9104234527687296
[18, 4, 14, 9], 0.9055374592833876
[7, 11, 15, 18], 0.9039087947882736
[2, 2, 3, 2], 0.8990228013029316
[14, 18, 12, 13], 0.8957654723127035
[10, 12, 17, 12], 0.8925081433224755
[9, 13, 8, 6], 0.8925081433224755
[12, 17, 9, 15], 0.8859934853420195
[11, 10, 10, 14], 0.8713355048859935
[8, 7, 16, 8], 0.8664495114006515
[17, 5, 13, 5], 0.8583061889250815
[6, 6, 7, 7], 0.8534201954397395
[4, 9, 6, 11], 0.8501628664495114
[5, 8, 4, 17], 0.8452768729641694
