[1, 1, 1, 1], 0.7469879518072289
[3, 3, 3, 3], 0.7467811158798283
[0, 0, 0, 0], 0.7445887445887446
[4, 4, 4, 4], 0.7419354838709677
[2, 2, 2, 2], 0.7364016736401674
[16, 16, 13, 8], 0.7306273062730627
[15, 12, 6, 16], 0.7272727272727273
[17, 11, 7, 11], 0.7258687258687259
[7, 14, 14, 18], 0.7181467181467182
[19, 17, 19, 7], 0.717948717948718
[12, 6, 10, 5], 0.7124463519313304
[8, 18, 17, 6], 0.70042194092827
[6, 13, 16, 15], 0.6811594202898551
[13, 8, 12, 10], 0.673469387755102
[10, 9, 11, 19], 0.6712328767123288
[5, 5, 5, 13], 0.6666666666666666
[11, 10, 9, 9], 0.6494845360824743
[18, 7, 18, 14], 0.6403940886699507
[14, 15, 8, 17], 0.6067415730337079
[9, 19, 15, 12], 0.3333333333333333
