[9, 9, 9, 9], 0.9332247557003257
[4, 4, 4, 4], 0.9315960912052117
[8, 8, 8, 8], 0.9283387622149837
[1, 1, 1, 1], 0.9283387622149837
[0, 0, 0, 0], 0.9283387622149837
[2, 2, 2, 2], 0.9250814332247557
[7, 7, 7, 7], 0.9218241042345277
[5, 5, 5, 5], 0.9218241042345277
[6, 6, 6, 6], 0.9201954397394136
[3, 3, 3, 3], 0.9185667752442996
[11, 13, 15, 18], 0.9169381107491856
[18, 17, 11, 11], 0.9006514657980456
[12, 15, 14, 16], 0.8908794788273615
[17, 14, 19, 17], 0.8908794788273615
[15, 16, 10, 15], 0.8713355048859935
[14, 10, 13, 13], 0.8566775244299675
[19, 18, 18, 12], 0.8566775244299675
[13, 11, 12, 10], 0.8452768729641694
[10, 19, 17, 14], 0.8452768729641694
[16, 12, 16, 19], 0.8322475570032574
