[[205  32]
 [190  47]]
[[226  11]
 [201  36]]
[[213  24]
 [196  41]]
[[212  25]
 [196  41]]
[[216  21]
 [198  39]]
[[207  30]
 [204  33]]
[[209  28]
 [205  32]]
[[207  30]
 [205  32]]
[[210  27]
 [207  30]]
[[203  34]
 [205  32]]
[[212  25]
 [209  28]]
[[209  28]
 [208  29]]
[[199  38]
 [204  33]]
[[207  30]
 [208  29]]
[[212  25]
 [210  27]]
[[212  25]
 [210  27]]
[[211  26]
 [210  27]]
[[208  29]
 [209  28]]
[[216  21]
 [212  25]]
[[207  30]
 [209  28]]
[[220  17]
 [215  22]]
[[201  36]
 [209  28]]
[[208  29]
 [212  25]]
[[196  41]
 [209  28]]
[[199  38]
 [212  25]]
