[[226  11]
 [201  36]]
[[216  21]
 [198  39]]
[[207  30]
 [196  41]]
[[217  20]
 [202  35]]
[[213  24]
 [201  36]]
[[211  26]
 [201  36]]
[[212  25]
 [208  29]]
[[209  28]
 [208  29]]
[[213  24]
 [210  27]]
[[214  23]
 [212  25]]
[[207  30]
 [210  27]]
[[209  28]
 [211  26]]
[[205  32]
 [210  27]]
[[213  24]
 [213  24]]
[[205  32]
 [212  25]]
[[210  27]
 [215  22]]
[[208  29]
 [215  22]]
[[215  22]
 [218  19]]
[[203  34]
 [214  23]]
[[214  23]
 [218  19]]
[[220  17]
 [220  17]]
[[204  33]
 [215  22]]
[[220  17]
 [221  16]]
[[208  29]
 [218  19]]
[[209  28]
 [222  15]]
