[6, 6, 6, 6], 0.9315960912052117
[0, 0, 0, 0], 0.9283387622149837
[2, 1, 1, 1], 0.9283387622149837
[3, 3, 3, 3], 0.9250814332247557
[9, 9, 9, 9], 0.9218241042345277
[7, 7, 7, 7], 0.9218241042345277
[8, 8, 8, 8], 0.9201954397394136
[5, 5, 5, 5], 0.9185667752442996
[4, 4, 4, 4], 0.9169381107491856
[1, 2, 2, 2], 0.9169381107491856
[15, 16, 16, 11], 0.9153094462540716
[10, 12, 19, 17], 0.9120521172638436
[13, 15, 17, 19], 0.9071661237785016
[11, 13, 15, 18], 0.9022801302931596
[18, 10, 13, 14], 0.8925081433224755
[17, 14, 10, 10], 0.8908794788273615
[12, 17, 12, 12], 0.8729641693811075
[19, 19, 11, 15], 0.8648208469055375
[14, 11, 18, 13], 0.8550488599348535
[16, 18, 14, 16], 0.747557003257329
