[3, 3, 3, 3], 0.7538461538461538
[4, 4, 4, 4], 0.7523809523809524
[9, 8, 9, 9], 0.7478991596638656
[5, 5, 5, 5], 0.7457627118644068
[2, 2, 2, 2], 0.7445887445887446
[7, 7, 7, 7], 0.7389558232931727
[8, 9, 8, 8], 0.7351778656126482
[0, 0, 0, 0], 0.7330677290836654
[6, 6, 6, 6], 0.732824427480916
[1, 1, 1, 1], 0.7327586206896551
[19, 15, 19, 15], 0.7241379310344828
[13, 16, 16, 14], 0.691358024691358
[14, 18, 14, 13], 0.6903914590747331
[10, 11, 17, 12], 0.6829268292682927
[15, 13, 11, 19], 0.6711409395973155
[18, 17, 18, 18], 0.6666666666666666
[17, 10, 13, 16], 0.6666666666666666
[12, 19, 12, 11], 0.6473429951690821
[16, 12, 10, 10], 0.631578947368421
[11, 14, 15, 17], 0.6292134831460674
