[3, 3, 3, 3], 0.9413680781758957
[4, 4, 4, 4], 0.9299674267100977
[6, 5, 5, 6], 0.9218241042345277
[12, 19, 11, 12], 0.9104234527687296
[8, 7, 9, 9], 0.9104234527687296
[1, 1, 1, 1], 0.9087947882736156
[0, 0, 0, 0], 0.9071661237785016
[17, 12, 15, 13], 0.9055374592833876
[9, 8, 8, 8], 0.9055374592833876
[5, 6, 6, 5], 0.9039087947882736
[2, 2, 2, 2], 0.9039087947882736
[11, 14, 17, 11], 0.9039087947882736
[7, 9, 7, 7], 0.9006514657980456
[14, 18, 10, 17], 0.8957654723127035
[15, 15, 18, 14], 0.8811074918566775
[18, 17, 16, 16], 0.8566775244299675
[13, 13, 13, 19], 0.8534201954397395
[16, 11, 14, 10], 0.8403908794788274
[19, 16, 12, 15], 0.8371335504885994
[10, 10, 19, 18], 0.749185667752443
