[6, 6, 6, 6], 0.7606837606837606
[7, 7, 7, 7], 0.7489361702127659
[4, 3, 3, 4], 0.748898678414097
[9, 9, 9, 9], 0.7480314960629921
[0, 0, 0, 0], 0.7445887445887446
[3, 4, 4, 3], 0.743801652892562
[2, 2, 2, 2], 0.7435897435897436
[1, 1, 1, 1], 0.7416666666666667
[5, 5, 5, 5], 0.7416666666666667
[8, 8, 8, 8], 0.7397260273972602
[14, 16, 18, 17], 0.7368421052631579
[15, 10, 15, 15], 0.7272727272727273
[17, 13, 12, 14], 0.6933333333333334
[12, 12, 10, 19], 0.6903914590747331
[18, 11, 17, 11], 0.6688963210702341
[16, 19, 13, 18], 0.6688963210702341
[19, 18, 14, 10], 0.6666666666666666
[13, 15, 11, 13], 0.6666666666666666
[10, 14, 16, 12], 0.6666666666666666
[11, 17, 19, 16], 0.6635514018691588
