[[84 16]
 [29 71]]
[[80 20]
 [26 74]]
[[80 20]
 [26 74]]
[[82 18]
 [29 71]]
[[82 18]
 [29 71]]
[[86 14]
 [35 65]]
[[88 12]
 [37 63]]
[[77 23]
 [27 73]]
[[90 10]
 [39 61]]
[[79 21]
 [29 71]]
[[74 26]
 [26 74]]
[[81 19]
 [33 67]]
[[80 20]
 [33 67]]
[[62 38]
 [19 81]]
[[91  9]
 [48 52]]
[[90 10]
 [48 52]]
[[59 41]
 [26 74]]
[[60 40]
 [29 71]]
[[81 19]
 [49 51]]
[[67 33]
 [37 63]]
[[95  5]
 [61 39]]
[[66 34]
 [38 62]]
[[58 42]
 [37 63]]
[[58 42]
 [37 63]]
[[54 46]
 [33 67]]
