[2, 2, 2, 2], 0.9413680781758957
[7, 8, 8, 8], 0.9332247557003257
[3, 3, 3, 3], 0.9299674267100977
[8, 7, 7, 7], 0.9283387622149837
[16, 17, 17, 17], 0.9218241042345277
[4, 4, 4, 4], 0.9218241042345277
[9, 9, 9, 9], 0.9136807817589576
[10, 11, 16, 18], 0.9120521172638436
[6, 6, 6, 6], 0.9104234527687296
[5, 5, 5, 5], 0.9104234527687296
[1, 1, 1, 1], 0.9087947882736156
[0, 0, 0, 0], 0.9071661237785016
[14, 12, 19, 15], 0.8876221498371335
[17, 13, 13, 11], 0.8859934853420195
[11, 10, 15, 13], 0.8843648208469055
[15, 18, 11, 19], 0.8697068403908795
[18, 15, 12, 12], 0.8420195439739414
[12, 16, 18, 16], 0.8289902280130294
[19, 19, 14, 10], 0.7866449511400652
[13, 14, 10, 14], 0.7133550488599348
