[[73 27]
 [23 77]]
[[74 26]
 [26 74]]
[[74 26]
 [26 74]]
[[74 26]
 [26 74]]
[[74 26]
 [26 74]]
[[68 32]
 [20 80]]
[[71 29]
 [26 74]]
[[67 33]
 [22 78]]
[[67 33]
 [22 78]]
[[66 34]
 [23 77]]
[[66 34]
 [23 77]]
[[63 37]
 [23 77]]
[[71 29]
 [32 68]]
[[70 30]
 [33 67]]
[[66 34]
 [29 71]]
[[69 31]
 [33 67]]
[[69 31]
 [33 67]]
[[75 25]
 [39 61]]
[[64 36]
 [29 71]]
[[54 46]
 [19 81]]
[[74 26]
 [43 57]]
[[74 26]
 [43 57]]
[[75 25]
 [44 56]]
[[75 25]
 [44 56]]
[[57 43]
 [27 73]]
