[6, 6, 6, 6], 0.7470817120622568
[3, 3, 3, 3], 0.7445887445887446
[10, 19, 10, 13], 0.7398373983739838
[4, 4, 4, 4], 0.7348837209302326
[7, 7, 7, 7], 0.7346938775510204
[1, 1, 1, 1], 0.7330677290836654
[2, 2, 2, 2], 0.7327586206896551
[0, 0, 0, 0], 0.7288135593220338
[9, 9, 9, 9], 0.728744939271255
[8, 8, 8, 8], 0.7258687258687259
[5, 5, 5, 5], 0.7257383966244726
[14, 13, 13, 15], 0.7115384615384616
[12, 11, 15, 18], 0.7115384615384616
[17, 18, 11, 16], 0.6925795053003534
[15, 17, 12, 14], 0.6902654867256637
[16, 14, 19, 10], 0.6737588652482269
[13, 15, 14, 12], 0.6712328767123288
[19, 16, 17, 19], 0.6666666666666666
[11, 12, 18, 17], 0.660377358490566
[18, 10, 16, 11], 0.5875706214689266
