[7, 6, 6, 7], 0.6843608306821314
[0, 0, 0, 0], 0.67499187479687
[6, 7, 7, 6], 0.6743405395926751
[8, 8, 8, 8], 0.672040162466258
[9, 9, 9, 9], 0.66996699669967
[4, 4, 4, 4], 0.66996699669967
[5, 5, 5, 5], 0.6694711538461539
[3, 3, 3, 3], 0.6688077077478924
[1, 1, 1, 1], 0.6678743961352657
[2, 2, 2, 2], 0.6659580929243851
[18, 12, 17, 12], 0.6545768566493955
[16, 10, 11, 19], 0.6532027743778049
[14, 11, 16, 18], 0.6276167471819646
[13, 14, 13, 16], 0.6234089026135422
[19, 18, 18, 14], 0.6186270574066639
[11, 19, 10, 15], 0.613831841319993
[15, 13, 15, 13], 0.613831841319993
[10, 16, 19, 11], 0.6049111049986247
[12, 17, 12, 10], 0.564886896804802
[17, 15, 14, 17], 0.525101763907734
