[[64 36]
 [17 83]]
[[72 28]
 [28 72]]
[[59 41]
 [15 85]]
[[78 22]
 [35 65]]
[[79 21]
 [36 64]]
[[76 24]
 [39 61]]
[[65 35]
 [29 71]]
[[83 17]
 [46 54]]
[[74 26]
 [39 61]]
[[57 43]
 [24 76]]
[[80 20]
 [50 50]]
[[86 14]
 [55 45]]
[[78 22]
 [50 50]]
[[84 16]
 [55 45]]
[[85 15]
 [56 44]]
[[72 28]
 [46 54]]
[[69 31]
 [44 56]]
[[71 29]
 [48 52]]
[[81 19]
 [57 43]]
[[79 21]
 [62 38]]
[[96  4]
 [78 22]]
[[85 15]
 [84 16]]
[[98  2]
 [91  9]]
[[100   0]
 [ 95   5]]
[[99  1]
 [98  2]]
