[1, 1, 1, 1], 0.7469879518072289
[2, 2, 2, 2], 0.7467811158798283
[0, 0, 0, 0], 0.7445887445887446
[3, 3, 3, 3], 0.7419354838709677
[4, 4, 4, 4], 0.7413793103448276
[19, 7, 7, 17], 0.7296137339055794
[5, 15, 10, 8], 0.7148936170212766
[18, 9, 9, 13], 0.7142857142857143
[17, 8, 12, 6], 0.6987951807228916
[6, 16, 6, 16], 0.6859504132231405
[12, 18, 18, 9], 0.6804123711340206
[9, 6, 8, 10], 0.6761565836298933
[8, 12, 19, 18], 0.6666666666666666
[11, 17, 14, 5], 0.6666666666666666
[13, 5, 13, 14], 0.6666666666666666
[15, 11, 5, 11], 0.6644067796610169
[7, 13, 16, 7], 0.6610878661087866
[16, 10, 17, 19], 0.6504854368932039
[14, 19, 15, 15], 0.6291079812206573
[10, 14, 11, 12], 0.5393258426966292
