[[73 27]
 [26 74]]
[[78 22]
 [33 67]]
[[74 26]
 [30 70]]
[[76 24]
 [32 68]]
[[75 25]
 [32 68]]
[[77 23]
 [44 56]]
[[72 28]
 [42 58]]
[[79 21]
 [53 47]]
[[72 28]
 [49 51]]
[[67 33]
 [45 55]]
[[83 17]
 [58 42]]
[[70 30]
 [49 51]]
[[70 30]
 [49 51]]
[[91  9]
 [65 35]]
[[85 15]
 [65 35]]
[[80 20]
 [62 38]]
[[88 12]
 [69 31]]
[[91  9]
 [71 29]]
[[92  8]
 [72 28]]
[[88 12]
 [70 30]]
[[95  5]
 [74 26]]
[[93  7]
 [73 27]]
[[83 17]
 [69 31]]
[[65 35]
 [57 43]]
[[95  5]
 [77 23]]
