[5, 5, 5, 5], 0.9332247557003257
[8, 8, 8, 8], 0.9332247557003257
[3, 3, 3, 3], 0.9315960912052117
[9, 9, 9, 9], 0.9299674267100977
[7, 7, 7, 7], 0.9283387622149837
[0, 0, 0, 0], 0.9283387622149837
[1, 1, 1, 1], 0.9283387622149837
[4, 4, 4, 4], 0.9283387622149837
[17, 15, 15, 11], 0.9283387622149837
[13, 14, 14, 19], 0.9267100977198697
[2, 2, 2, 2], 0.9250814332247557
[6, 6, 6, 6], 0.9218241042345277
[16, 13, 13, 18], 0.9104234527687296
[10, 10, 16, 13], 0.9055374592833876
[14, 19, 11, 16], 0.8664495114006515
[11, 17, 18, 17], 0.8583061889250815
[19, 11, 19, 10], 0.8517915309446255
[18, 16, 10, 12], 0.8452768729641694
[12, 18, 17, 14], 0.8452768729641694
[15, 12, 12, 15], 0.8452768729641694
