[19, 10, 10, 15], 0.748898678414097
[2, 2, 2, 2], 0.7445887445887446
[18, 19, 18, 13], 0.743801652892562
[7, 7, 7, 7], 0.7435897435897436
[6, 6, 6, 6], 0.7416666666666667
[4, 4, 4, 4], 0.7381974248927039
[3, 3, 3, 3], 0.7377777777777778
[9, 8, 9, 8], 0.7354260089686099
[8, 9, 8, 9], 0.7348837209302326
[0, 0, 0, 0], 0.7330677290836654
[1, 1, 1, 1], 0.7327586206896551
[5, 5, 5, 5], 0.7302904564315352
[10, 18, 14, 14], 0.7117117117117117
[14, 13, 15, 10], 0.69
[17, 12, 11, 11], 0.6859903381642513
[15, 15, 13, 19], 0.6824644549763034
[12, 17, 19, 12], 0.6767676767676768
[16, 16, 17, 16], 0.6722689075630253
[11, 11, 16, 18], 0.6292134831460674
[13, 14, 12, 17], 0.6145833333333334
