[[205  32]
 [190  47]]
[[199  38]
 [188  49]]
[[226  11]
 [201  36]]
[[213  24]
 [196  41]]
[[212  25]
 [196  41]]
[[213  24]
 [199  38]]
[[203  34]
 [195  42]]
[[217  20]
 [202  35]]
[[203  34]
 [197  40]]
[[207  30]
 [200  37]]
[[207  30]
 [203  34]]
[[201  36]
 [201  36]]
[[198  39]
 [200  37]]
[[208  29]
 [205  32]]
[[211  26]
 [207  30]]
[[200  37]
 [204  33]]
[[202  35]
 [206  31]]
[[200  37]
 [207  30]]
[[210  27]
 [211  26]]
[[204  33]
 [210  27]]
[[202  35]
 [212  25]]
[[207  30]
 [214  23]]
[[208  29]
 [216  21]]
[[200  37]
 [214  23]]
[[200  37]
 [215  22]]
