[[72 28]
 [28 72]]
[[67 33]
 [23 77]]
[[67 33]
 [23 77]]
[[73 27]
 [30 70]]
[[64 36]
 [21 79]]
[[66 34]
 [24 76]]
[[60 40]
 [18 82]]
[[62 38]
 [21 79]]
[[65 35]
 [25 75]]
[[57 43]
 [18 82]]
[[68 32]
 [30 70]]
[[74 26]
 [37 63]]
[[74 26]
 [37 63]]
[[59 41]
 [22 78]]
[[68 32]
 [32 68]]
[[69 31]
 [34 66]]
[[71 29]
 [36 64]]
[[71 29]
 [36 64]]
[[71 29]
 [37 63]]
[[71 29]
 [37 63]]
[[83 17]
 [49 51]]
[[80 20]
 [50 50]]
[[81 19]
 [53 47]]
[[81 19]
 [53 47]]
[[78 22]
 [53 47]]
