[[70 30]
 [23 77]]
[[68 32]
 [22 78]]
[[73 27]
 [28 72]]
[[67 33]
 [22 78]]
[[73 27]
 [29 71]]
[[73 27]
 [31 69]]
[[78 22]
 [36 64]]
[[78 22]
 [36 64]]
[[76 24]
 [35 65]]
[[72 28]
 [32 68]]
[[74 26]
 [34 66]]
[[75 25]
 [35 65]]
[[78 22]
 [38 62]]
[[80 20]
 [40 60]]
[[75 25]
 [36 64]]
[[78 22]
 [39 61]]
[[81 19]
 [42 58]]
[[82 18]
 [46 54]]
[[77 23]
 [42 58]]
[[77 23]
 [42 58]]
[[82 18]
 [47 53]]
[[82 18]
 [52 48]]
[[83 17]
 [53 47]]
[[84 16]
 [56 44]]
[[89 11]
 [66 34]]
