[4, 4, 4, 4], 0.7144217039504998
[2, 2, 2, 2], 0.7118228468869283
[1, 1, 1, 1], 0.7092731829573935
[0, 0, 0, 0], 0.7049926248156204
[3, 3, 3, 3], 0.7023133782386034
[13, 15, 13, 10], 0.6989160979526294
[15, 7, 10, 5], 0.6350646346791395
[18, 8, 7, 19], 0.6042250263421655
[19, 18, 16, 8], 0.5832391855589867
[5, 6, 12, 15], 0.5738636363636364
[7, 12, 11, 13], 0.525101763907734
[14, 17, 15, 6], 0.5010419418273605
[11, 11, 5, 18], 0.4231974921630094
[12, 9, 14, 14], 0.39395872539950877
[6, 16, 19, 7], 0.3658265502925697
[16, 5, 6, 11], 0.36330561330561334
[17, 13, 17, 16], 0.3551783129359126
[10, 10, 18, 12], 0.3333333333333333
[9, 19, 9, 9], 0.3333333333333333
[8, 14, 8, 17], 0.3333333333333333
