[1, 1, 1, 1], 0.9283387622149837
[0, 0, 0, 0], 0.9267100977198697
[16, 18, 14, 8], 0.9185667752442996
[7, 4, 17, 17], 0.9153094462540716
[2, 3, 2, 3], 0.9120521172638436
[6, 8, 11, 10], 0.9071661237785016
[14, 9, 13, 5], 0.9022801302931596
[17, 14, 4, 9], 0.9022801302931596
[4, 13, 8, 16], 0.8990228013029316
[13, 16, 15, 14], 0.8973941368078175
[9, 5, 10, 13], 0.8925081433224755
[12, 11, 5, 12], 0.8908794788273615
[8, 12, 16, 4], 0.8631921824104235
[5, 7, 18, 18], 0.8599348534201955
[18, 10, 12, 7], 0.8469055374592834
[3, 2, 3, 2], 0.7117263843648208
[11, 17, 9, 6], 0.43159609120521175
[10, 6, 6, 11], 0.3697068403908795
[15, 15, 7, 15], 0.18403908794788273
