[[73 27]
 [31 69]]
[[64 36]
 [22 78]]
[[70 30]
 [29 71]]
[[66 34]
 [25 75]]
[[63 37]
 [22 78]]
[[65 35]
 [30 70]]
[[54 46]
 [30 70]]
[[81 19]
 [56 44]]
[[81 19]
 [56 44]]
[[77 23]
 [53 47]]
[[67 33]
 [45 55]]
[[77 23]
 [54 46]]
[[47 53]
 [25 75]]
[[82 18]
 [59 41]]
[[57 43]
 [38 62]]
[[90 10]
 [65 35]]
[[44 56]
 [23 77]]
[[78 22]
 [57 43]]
[[75 25]
 [55 45]]
[[49 51]
 [35 65]]
[[40 60]
 [29 71]]
[[34 66]
 [26 74]]
[[34 66]
 [32 68]]
[[94  6]
 [81 19]]
[[93  7]
 [87 13]]
