[14, 17, 16, 13], 0.7565217391304347
[9, 9, 9, 9], 0.75
[6, 6, 6, 6], 0.749003984063745
[1, 1, 1, 1], 0.7470817120622568
[8, 8, 8, 8], 0.7459016393442623
[0, 0, 0, 0], 0.7445887445887446
[4, 4, 3, 4], 0.7431192660550459
[3, 3, 4, 3], 0.7426160337552743
[7, 7, 7, 7], 0.7404255319148936
[5, 5, 5, 5], 0.7401574803149606
[2, 2, 2, 2], 0.7398373983739838
[12, 16, 15, 14], 0.7288888888888889
[15, 14, 13, 19], 0.7
[17, 11, 19, 12], 0.6852589641434262
[16, 10, 10, 17], 0.6810344827586207
[18, 18, 18, 15], 0.6734006734006734
[13, 19, 11, 18], 0.6734006734006734
[19, 12, 12, 10], 0.6666666666666666
[11, 15, 14, 11], 0.6391752577319587
[10, 13, 17, 16], 0.5875706214689266
