[6, 5, 5, 6], 0.6843608306821314
[0, 0, 0, 0], 0.67499187479687
[5, 6, 6, 5], 0.6743405395926751
[7, 7, 7, 7], 0.672040162466258
[8, 8, 8, 8], 0.66996699669967
[9, 9, 9, 9], 0.66996699669967
[3, 3, 3, 3], 0.66996699669967
[4, 4, 4, 4], 0.6694711538461539
[2, 2, 2, 2], 0.6688077077478924
[1, 1, 1, 1], 0.6678743961352657
[18, 15, 19, 10], 0.6532027743778049
[11, 17, 11, 12], 0.6363636363636364
[16, 11, 17, 17], 0.6245941558441559
[14, 10, 10, 15], 0.6216897856242118
[13, 19, 12, 16], 0.6175523349436394
[17, 12, 15, 14], 0.5815461868396276
[19, 18, 13, 19], 0.5775288109307735
[15, 16, 18, 18], 0.5632710994650071
[12, 13, 14, 13], 0.5501621508525996
[10, 14, 16, 11], 0.521275097857002
