[2, 2, 2, 2], 0.9413680781758957
[14, 19, 16, 16], 0.9332247557003257
[3, 3, 3, 3], 0.9299674267100977
[17, 16, 10, 14], 0.9283387622149837
[5, 4, 4, 5], 0.9218241042345277
[8, 9, 8, 8], 0.9104234527687296
[6, 6, 7, 7], 0.9104234527687296
[1, 1, 1, 1], 0.9087947882736156
[0, 0, 0, 0], 0.9071661237785016
[9, 8, 9, 9], 0.9055374592833876
[7, 7, 6, 6], 0.9055374592833876
[4, 5, 5, 4], 0.9039087947882736
[15, 12, 11, 11], 0.8631921824104235
[16, 15, 17, 18], 0.8599348534201955
[18, 13, 14, 15], 0.8566775244299675
[11, 18, 18, 19], 0.8371335504885994
[12, 11, 15, 10], 0.8306188925081434
[10, 14, 19, 17], 0.8241042345276873
[13, 10, 12, 12], 0.8159609120521173
[19, 17, 13, 13], 0.7345276872964169
