[4, 4, 4, 4], 0.9283387622149837
[19, 13, 15, 14], 0.9283387622149837
[18, 17, 19, 19], 0.9169381107491856
[7, 7, 7, 7], 0.9169381107491856
[14, 14, 10, 11], 0.9120521172638436
[0, 0, 0, 0], 0.9071661237785016
[5, 5, 5, 5], 0.9055374592833876
[9, 9, 9, 9], 0.9039087947882736
[13, 19, 11, 16], 0.8957654723127035
[11, 16, 14, 17], 0.8908794788273615
[1, 1, 1, 1], 0.8876221498371335
[8, 8, 8, 8], 0.8876221498371335
[3, 3, 3, 3], 0.8859934853420195
[2, 2, 2, 2], 0.8859934853420195
[6, 6, 6, 6], 0.8843648208469055
[15, 11, 16, 13], 0.8794788273615635
[16, 10, 13, 12], 0.8566775244299675
[12, 18, 18, 10], 0.8257328990228013
[10, 15, 17, 18], 0.7752442996742671
[17, 12, 12, 15], 0.7671009771986971
