[7, 7, 7, 7], 0.9332247557003257
[3, 3, 3, 3], 0.9315960912052117
[14, 17, 16, 14], 0.9283387622149837
[0, 0, 0, 0], 0.9283387622149837
[6, 6, 6, 6], 0.9283387622149837
[1, 1, 1, 1], 0.9283387622149837
[2, 2, 2, 2], 0.9250814332247557
[8, 8, 8, 8], 0.9218241042345277
[5, 5, 5, 5], 0.9218241042345277
[9, 9, 9, 9], 0.9218241042345277
[4, 4, 4, 4], 0.9218241042345277
[15, 14, 13, 15], 0.8908794788273615
[18, 16, 11, 11], 0.8859934853420195
[17, 11, 12, 19], 0.8517915309446255
[10, 19, 19, 16], 0.8501628664495114
[19, 12, 14, 13], 0.8485342019543974
[16, 18, 10, 17], 0.8452768729641694
[13, 13, 18, 10], 0.8452768729641694
[11, 15, 17, 12], 0.8452768729641694
[12, 10, 15, 18], 0.8224755700325733
