[1, 1, 1, 1], 0.7469879518072289
[2, 2, 2, 2], 0.7467811158798283
[0, 0, 0, 0], 0.7445887445887446
[3, 3, 3, 3], 0.7419354838709677
[4, 4, 4, 4], 0.7413793103448276
[17, 13, 15, 14], 0.7401574803149606
[14, 5, 11, 18], 0.7107438016528925
[9, 10, 12, 9], 0.696969696969697
[6, 19, 14, 10], 0.6909090909090909
[15, 16, 13, 15], 0.6812227074235808
[5, 7, 5, 16], 0.6798029556650246
[8, 17, 8, 6], 0.6711409395973155
[10, 14, 18, 5], 0.6666666666666666
[12, 6, 17, 13], 0.6666666666666666
[16, 8, 19, 7], 0.6666666666666666
[11, 12, 7, 19], 0.6425339366515838
[19, 11, 9, 11], 0.6422018348623854
[13, 15, 6, 12], 0.6345381526104418
[18, 18, 16, 8], 0.6264150943396226
[7, 9, 10, 17], 0.59375
