[9, 9, 9, 9], 0.9332247557003257
[6, 6, 6, 6], 0.9332247557003257
[3, 3, 3, 3], 0.9315960912052117
[0, 0, 0, 0], 0.9283387622149837
[1, 1, 1, 1], 0.9283387622149837
[5, 5, 5, 5], 0.9283387622149837
[8, 8, 8, 8], 0.9283387622149837
[2, 2, 2, 2], 0.9250814332247557
[7, 7, 7, 7], 0.9218241042345277
[4, 4, 4, 4], 0.9218241042345277
[11, 19, 14, 18], 0.9039087947882736
[19, 18, 16, 11], 0.8941368078175895
[17, 10, 15, 16], 0.8908794788273615
[13, 17, 17, 12], 0.8778501628664495
[14, 15, 10, 14], 0.8680781758957655
[12, 11, 18, 17], 0.8501628664495114
[18, 13, 11, 10], 0.8485342019543974
[15, 12, 12, 19], 0.8452768729641694
[10, 14, 13, 13], 0.8452768729641694
[16, 16, 19, 15], 0.8452768729641694
