[1, 2, 1, 2], 0.7433628318584071
[4, 3, 3, 4], 0.7426160337552743
[0, 0, 0, 0], 0.74235807860262
[2, 1, 2, 1], 0.7400881057268722
[11, 12, 10, 14], 0.7203791469194313
[12, 18, 14, 11], 0.7188940092165899
[14, 14, 11, 19], 0.7183673469387755
[16, 19, 15, 10], 0.7155172413793104
[13, 15, 12, 17], 0.7149321266968326
[28, 28, 34, 20], 0.7142857142857143
[25, 29, 31, 26], 0.7124463519313304
[27, 26, 20, 33], 0.7105263157894737
[20, 23, 30, 21], 0.7058823529411765
[17, 16, 16, 13], 0.704
[33, 25, 33, 22], 0.7
[23, 21, 25, 24], 0.6944444444444444
[10, 11, 18, 18], 0.6906474820143885
[32, 34, 23, 34], 0.6896551724137931
[29, 22, 22, 27], 0.6846846846846847
[3, 4, 5, 5], 0.6810344827586207
[18, 10, 19, 16], 0.6792452830188679
[6, 7, 6, 7], 0.6785714285714286
[24, 20, 29, 23], 0.6784140969162996
[5, 5, 4, 3], 0.6782006920415224
[26, 33, 28, 25], 0.6761565836298933
[34, 30, 27, 29], 0.673469387755102
[7, 9, 7, 8], 0.673469387755102
[9, 8, 8, 9], 0.6721991701244814
[22, 31, 26, 28], 0.6666666666666666
[19, 17, 17, 12], 0.6666666666666666
[15, 13, 13, 15], 0.6607142857142857
[30, 24, 32, 30], 0.6604651162790698
[8, 6, 9, 6], 0.6572769953051644
[21, 27, 24, 32], 0.6368715083798883
[31, 32, 21, 31], 0.6206896551724138
