[[216  21]
 [198  39]]
[[207  30]
 [196  41]]
[[213  24]
 [201  36]]
[[206  31]
 [199  38]]
[[210  27]
 [202  35]]
[[219  18]
 [206  31]]
[[206  31]
 [201  36]]
[[198  39]
 [199  38]]
[[200  37]
 [201  36]]
[[207  30]
 [205  32]]
[[212  25]
 [208  29]]
[[209  28]
 [207  30]]
[[213  24]
 [210  27]]
[[210  27]
 [210  27]]
[[206  31]
 [210  27]]
[[198  39]
 [207  30]]
[[207  30]
 [214  23]]
[[204  33]
 [213  24]]
[[206  31]
 [214  23]]
[[206  31]
 [214  23]]
[[201  36]
 [214  23]]
[[209  28]
 [217  20]]
[[206  31]
 [216  21]]
[[195  42]
 [212  25]]
[[196  41]
 [216  21]]
