[1, 2, 1, 2], 0.7433628318584071
[3, 3, 3, 3], 0.7426160337552743
[0, 0, 0, 0], 0.74235807860262
[2, 1, 2, 1], 0.7400881057268722
[29, 24, 28, 26], 0.7315175097276264
[30, 26, 21, 27], 0.7294117647058823
[17, 10, 17, 17], 0.7159533073929961
[8, 9, 9, 7], 0.7142857142857143
[21, 25, 29, 21], 0.7088607594936709
[26, 33, 26, 23], 0.7058823529411765
[23, 30, 24, 32], 0.7047619047619048
[34, 27, 27, 28], 0.704
[19, 16, 16, 12], 0.702928870292887
[12, 18, 13, 18], 0.7
[25, 34, 31, 33], 0.696969696969697
[14, 15, 11, 11], 0.691358024691358
[4, 5, 5, 6], 0.6906474820143885
[13, 13, 19, 14], 0.6854460093896714
[5, 4, 6, 5], 0.6792452830188679
[22, 23, 33, 31], 0.6784140969162996
[7, 7, 7, 8], 0.6784140969162996
[33, 20, 30, 30], 0.6732673267326733
[10, 11, 18, 15], 0.6729857819905213
[11, 19, 14, 16], 0.6666666666666666
[6, 6, 4, 4], 0.6666666666666666
[16, 17, 15, 10], 0.6666666666666666
[31, 29, 32, 22], 0.6635071090047393
[9, 8, 8, 9], 0.6604651162790698
[15, 12, 10, 13], 0.648936170212766
[24, 32, 22, 34], 0.647887323943662
[18, 14, 12, 19], 0.6424870466321243
[20, 28, 23, 20], 0.6403940886699507
[27, 31, 25, 29], 0.6294416243654822
[28, 22, 20, 25], 0.6082474226804123
[32, 21, 34, 24], 0.5837837837837838
