[7, 7, 7, 7], 0.7565217391304347
[6, 6, 6, 6], 0.75
[4, 4, 4, 4], 0.749003984063745
[1, 1, 1, 1], 0.7470817120622568
[5, 5, 5, 5], 0.7459016393442623
[0, 0, 0, 0], 0.7445887445887446
[3, 3, 2, 3], 0.7431192660550459
[8, 8, 8, 8], 0.7430830039525692
[2, 2, 3, 2], 0.7426160337552743
[9, 9, 9, 9], 0.7410358565737052
[18, 18, 16, 17], 0.7345132743362832
[14, 14, 19, 16], 0.7255813953488373
[11, 13, 15, 13], 0.7129629629629629
[17, 17, 12, 10], 0.7029702970297029
[13, 16, 17, 15], 0.6929133858267716
[16, 19, 18, 14], 0.6862745098039216
[10, 11, 11, 19], 0.6729857819905213
[12, 10, 13, 12], 0.6728971962616822
[15, 12, 14, 18], 0.6442307692307693
[19, 15, 10, 11], 0.6403508771929824
