[0, 0, 0, 0], 0.7445887445887446
[1, 1, 1, 1], 0.7381974248927039
[6, 13, 16, 17], 0.7364016736401674
[2, 2, 2, 2], 0.7359307359307359
[11, 7, 18, 8], 0.7203389830508474
[8, 18, 8, 6], 0.7131782945736435
[4, 19, 15, 11], 0.7074235807860262
[18, 17, 10, 19], 0.6885245901639344
[12, 4, 12, 10], 0.6816143497757847
[16, 6, 19, 16], 0.6779661016949152
[15, 12, 9, 7], 0.6747967479674797
[3, 15, 7, 14], 0.6734006734006734
[17, 14, 4, 4], 0.6721311475409836
[9, 3, 13, 13], 0.6666666666666666
[10, 11, 3, 18], 0.6631578947368421
[7, 10, 6, 5], 0.6417112299465241
[19, 8, 5, 12], 0.6274509803921569
[13, 5, 14, 15], 0.5829145728643216
[5, 16, 11, 9], 0.5697674418604651
[14, 9, 17, 3], 0.5128205128205128
