[[64 36]
 [23 77]]
[[55 45]
 [15 85]]
[[51 49]
 [13 87]]
[[51 49]
 [13 87]]
[[73 27]
 [37 63]]
[[60 40]
 [26 74]]
[[49 51]
 [13 87]]
[[68 32]
 [35 65]]
[[68 32]
 [37 63]]
[[45 55]
 [11 89]]
[[57 43]
 [27 73]]
[[51 49]
 [20 80]]
[[60 40]
 [31 69]]
[[44 56]
 [12 88]]
[[62 38]
 [34 66]]
[[43 57]
 [13 87]]
[[48 52]
 [21 79]]
[[45 55]
 [18 82]]
[[37 63]
 [12 88]]
[[34 66]
 [11 89]]
[[20 80]
 [ 2 98]]
[[23 77]
 [10 90]]
[[19 81]
 [ 6 94]]
[[10 90]
 [ 2 98]]
[[10 90]
 [ 2 98]]
