[0, 0, 0, 0], 0.67499187479687
[8, 8, 8, 8], 0.66996699669967
[13, 10, 12, 14], 0.6694711538461539
[6, 6, 6, 5], 0.6688077077478924
[1, 1, 1, 1], 0.6678743961352657
[2, 2, 2, 2], 0.6659580929243851
[4, 4, 5, 6], 0.6631049654305469
[3, 3, 3, 3], 0.6625620105260508
[9, 9, 9, 9], 0.6621533823644066
[19, 15, 11, 12], 0.66
[7, 5, 4, 4], 0.66
[12, 17, 19, 16], 0.6587715776796468
[5, 7, 7, 7], 0.6549913747843696
[10, 14, 17, 15], 0.64
[18, 19, 16, 17], 0.6349908747718693
[16, 13, 10, 19], 0.6345523266000851
[17, 12, 15, 13], 0.6334513318771811
[15, 16, 14, 10], 0.6324195594211902
[14, 11, 18, 11], 0.6147592245153221
[11, 18, 13, 18], 0.6052232007288187
