[[205  32]
 [190  47]]
[[199  38]
 [188  49]]
[[226  11]
 [201  36]]
[[213  24]
 [196  41]]
[[212  25]
 [196  41]]
[[216  21]
 [198  39]]
[[214  23]
 [204  33]]
[[200  37]
 [199  38]]
[[195  42]
 [198  39]]
[[208  29]
 [205  32]]
[[202  35]
 [203  34]]
[[206  31]
 [205  32]]
[[208  29]
 [206  31]]
[[210  27]
 [207  30]]
[[207  30]
 [208  29]]
[[201  36]
 [206  31]]
[[206  31]
 [208  29]]
[[206  31]
 [208  29]]
[[203  34]
 [210  27]]
[[211  26]
 [213  24]]
[[212  25]
 [214  23]]
[[203  34]
 [211  26]]
[[200  37]
 [210  27]]
[[204  33]
 [214  23]]
[[204  33]
 [215  22]]
