[[55 45]
 [19 81]]
[[68 32]
 [25 75]]
[[74 26]
 [41 59]]
[[59 41]
 [27 73]]
[[73 27]
 [34 66]]
[[53 47]
 [17 83]]
[[54 46]
 [23 77]]
[[53 47]
 [17 83]]
[[63 37]
 [29 71]]
[[62 38]
 [29 71]]
[[69 31]
 [36 64]]
[[60 40]
 [26 74]]
[[68 32]
 [28 72]]
[[74 26]
 [41 59]]
[[69 31]
 [34 66]]
[[74 26]
 [36 64]]
[[68 32]
 [31 69]]
[[51 49]
 [18 82]]
[[65 35]
 [29 71]]
[[65 35]
 [30 70]]
[[65 35]
 [21 79]]
[[62 38]
 [22 78]]
[[60 40]
 [30 70]]
[[74 26]
 [36 64]]
[[71 29]
 [32 68]]
